timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1700089291899,43,HTTP GET Request-healthz,200,OK,Thread Group 1-123,,true,,225,185,500,500,http://dev.ajitpatil.me/healthz,43,0,0
1700089291942,32,HTTP GET Request-healthz,200,OK,Thread Group 1-124,,true,,225,185,500,500,http://dev.ajitpatil.me/healthz,32,0,0
1700089247599,44639,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-323,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44639,0,0
1700089247578,44676,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-321,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44676,0,0
1700089247615,44650,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-324,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44650,0,0
1700089247615,44676,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-322,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44676,0,0
1700089247929,44699,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-326,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44699,0,0
1700089247900,44730,HTTP GET Request-Assignments,200,OK,Thread Group 1-125,text,true,,471,191,500,500,http://dev.ajitpatil.me/v1/assignments,44730,0,27
1700089247914,44716,HTTP GET Request-Assignments,200,OK,Thread Group 1-126,text,true,,471,191,500,500,http://dev.ajitpatil.me/v1/assignments,44716,0,30
1700089247965,44668,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-325,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44668,0,0
1700089292630,34,HTTP GET Request-healthz,502,Bad Gateway,Thread Group 1-126,text,false,,277,185,500,500,http://dev.ajitpatil.me/healthz,34,0,0
1700089292630,35,HTTP GET Request-healthz,200,OK,Thread Group 1-125,,true,,225,185,500,500,http://dev.ajitpatil.me/healthz,35,0,0
1700089248367,44580,HTTP GET Request-Assignments,200,OK,Thread Group 1-127,text,true,,471,191,500,500,http://dev.ajitpatil.me/v1/assignments,44580,0,181
1700089248583,44365,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-327,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44364,0,0
1700089248603,44575,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-49,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44575,0,0
1700089248603,44578,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-328,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44578,0,0
1700089292948,267,HTTP GET Request-healthz,200,OK,Thread Group 1-127,,true,,225,185,500,500,http://dev.ajitpatil.me/healthz,267,0,0
1700089248677,44617,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-332,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44617,0,0
1700089248644,44653,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-330,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44653,0,0
1700089248683,44641,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-329,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44641,0,0
1700089248695,44640,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-331,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44640,0,0
1700089248951,44790,HTTP GET Request-Assignments,200,OK,Thread Group 1-128,text,true,,471,191,500,500,http://dev.ajitpatil.me/v1/assignments,44790,0,32
1700089248971,44770,HTTP GET Request-Assignments,200,OK,Thread Group 1-19,text,true,,471,191,500,500,http://dev.ajitpatil.me/v1/assignments,44770,0,39
1700089248982,44759,HTTP GET Request-Assignments,200,OK,Thread Group 1-18,text,true,,471,191,500,500,http://dev.ajitpatil.me/v1/assignments,44759,0,30
1700089249027,44715,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-333,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44715,0,0
1700089293741,86,HTTP GET Request-healthz,200,OK,Thread Group 1-128,,true,,225,185,500,500,http://dev.ajitpatil.me/healthz,86,0,0
1700089293741,86,HTTP GET Request-healthz,200,OK,Thread Group 1-18,,true,,225,185,500,500,http://dev.ajitpatil.me/healthz,86,0,0
1700089293742,86,HTTP GET Request-healthz,200,OK,Thread Group 1-19,,true,,225,185,500,500,http://dev.ajitpatil.me/healthz,86,0,0
1700089249365,44637,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-334,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44637,0,0
1700089249331,44680,HTTP GET Request-Assignments,200,OK,Thread Group 1-20,text,true,,471,191,500,500,http://dev.ajitpatil.me/v1/assignments,44680,0,61
1700089249400,44624,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-335,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44624,0,0
1700089249407,44640,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-336,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44640,0,0
1700089294013,40,HTTP GET Request-healthz,200,OK,Thread Group 1-20,,true,,225,185,500,500,http://dev.ajitpatil.me/healthz,40,0,0
1700089249750,44611,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-339,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44611,0,0
1700089249706,44657,HTTP GET Request-Assignments,200,OK,Thread Group 1-129,text,true,,471,191,500,500,http://dev.ajitpatil.me/v1/assignments,44657,0,38
1700089249752,44630,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-337,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44630,0,0
1700089249786,44614,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-338,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44614,0,0
1700089294363,39,HTTP GET Request-healthz,200,OK,Thread Group 1-129,,true,,225,185,500,500,http://dev.ajitpatil.me/healthz,39,0,0
1700089250022,44688,HTTP GET Request-Assignments,200,OK,Thread Group 1-131,text,true,,471,191,500,500,http://dev.ajitpatil.me/v1/assignments,44688,0,27
1700089250043,44668,HTTP GET Request-Assignments,200,OK,Thread Group 1-130,text,true,,471,191,500,500,http://dev.ajitpatil.me/v1/assignments,44668,0,31
1700089250047,44686,HTTP GET Request-Assignments,200,OK,Thread Group 1-132,text,true,,471,191,500,500,http://dev.ajitpatil.me/v1/assignments,44686,0,35
1700089250079,44673,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-340,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44673,0,0
1700089294711,55,HTTP GET Request-healthz,200,OK,Thread Group 1-131,,true,,225,185,500,500,http://dev.ajitpatil.me/healthz,55,0,0
1700089294711,56,HTTP GET Request-healthz,200,OK,Thread Group 1-130,,true,,225,185,500,500,http://dev.ajitpatil.me/healthz,56,0,0
1700089294734,36,HTTP GET Request-healthz,200,OK,Thread Group 1-132,,true,,225,185,500,500,http://dev.ajitpatil.me/healthz,36,0,0
1700089250444,44619,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-342,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44619,0,0
1700089250453,44612,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-341,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44612,0,0
1700089250468,44617,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-343,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44617,0,0
1700089250468,44634,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-344,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44634,0,0
1700089250781,44636,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-8,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44636,0,0
1700089250757,44664,HTTP GET Request-Assignments,200,OK,Thread Group 1-133,text,true,,471,191,500,500,http://dev.ajitpatil.me/v1/assignments,44664,0,37
1700089250794,44651,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-346,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44651,0,0
1700089250829,44631,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-345,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44631,0,0
1700089295421,39,HTTP GET Request-healthz,200,OK,Thread Group 1-133,,true,,225,185,500,500,http://dev.ajitpatil.me/healthz,39,0,0
1700089251161,44603,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-50,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44603,0,0
1700089251141,44624,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-51,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44624,0,0
1700089251183,44621,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-348,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44621,0,0
1700089251183,44626,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-347,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44626,0,0
1700089251564,44577,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-352,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44577,0,0
1700089251561,44580,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-350,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44580,0,0
1700089251566,44586,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-349,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44586,0,0
1700089251566,44591,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-351,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44591,0,0
1700089251821,44656,HTTP GET Request-Assignments,200,OK,Thread Group 1-134,text,true,,471,191,500,500,http://dev.ajitpatil.me/v1/assignments,44656,0,31
1700089251845,44633,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-52,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44633,0,0
1700089251825,44667,HTTP GET Request-Assignments,200,OK,Thread Group 1-135,text,true,,471,191,500,500,http://dev.ajitpatil.me/v1/assignments,44667,0,32
1700089296478,36,HTTP GET Request-healthz,200,OK,Thread Group 1-134,,true,,225,185,500,500,http://dev.ajitpatil.me/healthz,36,0,0
1700089251874,44641,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-353,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44641,0,0
1700089296493,36,HTTP GET Request-healthz,200,OK,Thread Group 1-135,,true,,225,185,500,500,http://dev.ajitpatil.me/healthz,36,0,0
1700089252208,44625,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-354,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44625,0,0
1700089252185,44649,HTTP GET Request-Assignments,200,OK,Thread Group 1-136,text,true,,471,191,500,500,http://dev.ajitpatil.me/v1/assignments,44649,0,29
1700089252223,44651,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-355,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44651,0,0
1700089252256,44619,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-356,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44619,0,0
1700089296835,43,HTTP GET Request-healthz,200,OK,Thread Group 1-136,,true,,225,185,500,500,http://dev.ajitpatil.me/healthz,43,0,0
1700089252522,44712,HTTP GET Request-Assignments,200,OK,Thread Group 1-139,text,true,,471,191,500,500,http://dev.ajitpatil.me/v1/assignments,44712,0,31
1700089252570,44664,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-358,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44664,0,0
1700089252608,44627,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-357,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44627,0,0
1700089252514,44719,HTTP GET Request-Assignments,200,OK,Thread Group 1-138,text,true,,471,191,500,500,http://dev.ajitpatil.me/v1/assignments,44719,0,29
1700089297235,34,HTTP GET Request-healthz,200,OK,Thread Group 1-139,,true,,225,185,500,500,http://dev.ajitpatil.me/healthz,34,0,0
1700089297236,47,HTTP GET Request-healthz,200,OK,Thread Group 1-138,,true,,225,185,500,500,http://dev.ajitpatil.me/healthz,47,0,0
1700089252927,44643,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-359,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44643,0,0
1700089252868,44702,HTTP GET Request-Assignments,200,OK,Thread Group 1-137,text,true,,471,191,500,500,http://dev.ajitpatil.me/v1/assignments,44702,0,34
1700089252951,44626,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-54,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44626,0,0
1700089252954,44623,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-360,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44623,0,0
1700089297571,41,HTTP GET Request-healthz,200,OK,Thread Group 1-137,,true,,225,185,500,500,http://dev.ajitpatil.me/healthz,41,0,0
1700089253279,44613,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-362,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44613,0,0
1700089253279,44619,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-363,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44619,0,0
1700089253319,44608,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-361,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44608,0,0
1700089253314,44613,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-364,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44613,0,0
1700089253612,44627,HTTP GET Request-Assignments,200,OK,Thread Group 1-21,text,true,,471,191,500,500,http://dev.ajitpatil.me/v1/assignments,44627,0,50
1700089253615,44630,HTTP GET Request-Assignments,200,OK,Thread Group 1-22,text,true,,471,191,500,500,http://dev.ajitpatil.me/v1/assignments,44630,0,47
1700089298247,37,HTTP GET Request-healthz,200,OK,Thread Group 1-22,,true,,225,185,500,500,http://dev.ajitpatil.me/healthz,37,0,0
1700089298241,45,HTTP GET Request-healthz,200,OK,Thread Group 1-21,,true,,225,185,500,500,http://dev.ajitpatil.me/healthz,45,0,0
1700089253618,44668,HTTP GET Request-Assignments,200,OK,Thread Group 1-140,text,true,,471,191,500,500,http://dev.ajitpatil.me/v1/assignments,44668,0,44
1700089253713,44573,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-365,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44573,0,0
1700089298287,35,HTTP GET Request-healthz,200,OK,Thread Group 1-140,,true,,225,185,500,500,http://dev.ajitpatil.me/healthz,35,0,0
1700089254002,44614,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-366,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44614,0,0
1700089253985,44631,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-368,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44631,0,0
1700089254038,44594,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-367,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44594,0,0
1700089253965,44667,HTTP GET Request-Assignments,200,OK,Thread Group 1-141,text,true,,471,191,500,500,http://dev.ajitpatil.me/v1/assignments,44667,0,36
1700089298633,34,HTTP GET Request-healthz,200,OK,Thread Group 1-141,,true,,225,185,500,500,http://dev.ajitpatil.me/healthz,34,0,0
1700089254305,44633,HTTP GET Request-Assignments,200,OK,Thread Group 1-23,text,true,,471,191,500,500,http://dev.ajitpatil.me/v1/assignments,44633,0,31
1700089254331,44615,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-369,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44615,0,0
1700089298940,42,HTTP GET Request-healthz,200,OK,Thread Group 1-23,,true,,225,185,500,500,http://dev.ajitpatil.me/healthz,42,0,0
1700089254324,44665,HTTP GET Request-Assignments,200,OK,Thread Group 1-143,text,true,,471,191,500,500,http://dev.ajitpatil.me/v1/assignments,44665,0,29
1700089254371,44619,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-370,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44619,0,0
1700089298990,41,HTTP GET Request-healthz,200,OK,Thread Group 1-143,,true,,225,185,500,500,http://dev.ajitpatil.me/healthz,41,0,0
1700089254705,44593,HTTP GET Request-Assignments,200,OK,Thread Group 1-144,text,true,,471,191,500,500,http://dev.ajitpatil.me/v1/assignments,44593,0,31
1700089254764,44536,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-373,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44536,0,0
1700089254775,44564,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-372,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44564,0,0
1700089299300,42,HTTP GET Request-healthz,200,OK,Thread Group 1-144,,true,,225,185,500,500,http://dev.ajitpatil.me/healthz,42,0,0
1700089254765,44577,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-371,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44577,0,0
1700089255054,44594,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-142,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44594,0,0
1700089255072,44582,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-376,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44582,0,0
1700089255092,44599,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-374,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44599,0,0
1700089255093,44602,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-375,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44602,0,0
1700089255339,44655,HTTP GET Request-Assignments,200,OK,Thread Group 1-146,text,true,,471,191,500,500,http://dev.ajitpatil.me/v1/assignments,44655,0,34
1700089255397,44609,HTTP GET Request-Assignments,200,OK,Thread Group 1-145,text,true,,471,191,500,500,http://dev.ajitpatil.me/v1/assignments,44609,0,31
1700089299996,38,HTTP GET Request-healthz,200,OK,Thread Group 1-146,,true,,225,185,500,500,http://dev.ajitpatil.me/healthz,38,0,0
1700089255432,44601,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-377,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44601,0,0
1700089300007,38,HTTP GET Request-healthz,200,OK,Thread Group 1-145,,true,,225,185,500,500,http://dev.ajitpatil.me/healthz,38,0,0
1700089255441,44607,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-378,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44607,0,0
1700089255800,44543,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-380,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44543,0,0
1700089255800,44556,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-379,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44556,0,0
1700089255860,44524,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-55,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44524,0,0
1700089255881,44519,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-56,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44519,0,0
1700089256093,44603,HTTP GET Request-Assignments,200,OK,Thread Group 1-147,text,true,,471,191,500,500,http://dev.ajitpatil.me/v1/assignments,44603,0,30
1700089256127,44578,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-382,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44578,0,0
1700089300698,57,HTTP GET Request-healthz,200,OK,Thread Group 1-147,,true,,225,185,500,500,http://dev.ajitpatil.me/healthz,57,0,0
1700089256156,44610,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-381,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44610,0,0
1700089256129,44637,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-383,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44637,0,0
1700089256473,44573,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-384,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44573,0,0
1700089256434,44621,HTTP GET Request-Assignments,200,OK,Thread Group 1-148,text,true,,471,191,500,500,http://dev.ajitpatil.me/v1/assignments,44621,0,29
1700089301055,44,HTTP GET Request-healthz,200,OK,Thread Group 1-148,,true,,225,185,500,500,http://dev.ajitpatil.me/healthz,44,0,0
1700089256489,44612,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-57,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44612,0,0
1700089256459,44643,HTTP GET Request-Assignments,200,OK,Thread Group 1-53,text,true,,471,191,500,500,http://dev.ajitpatil.me/v1/assignments,44643,0,28
1700089301102,33,HTTP GET Request-healthz,200,OK,Thread Group 1-53,,true,,225,185,500,500,http://dev.ajitpatil.me/healthz,33,0,0
1700089256831,44637,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-385,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44637,0,0
1700089256842,44630,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-386,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44630,0,0
1700089256876,44596,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-387,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44596,0,0
1700089256888,44585,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-388,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44585,0,0
1700089257140,44622,HTTP GET Request-Assignments,200,OK,Thread Group 1-150,text,true,,471,191,500,500,http://dev.ajitpatil.me/v1/assignments,44622,0,35
1700089257176,44586,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-389,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44586,0,0
1700089257162,44644,HTTP GET Request-Assignments,200,OK,Thread Group 1-149,text,true,,471,191,500,500,http://dev.ajitpatil.me/v1/assignments,44644,0,32
1700089301762,46,HTTP GET Request-healthz,200,OK,Thread Group 1-150,,true,,225,185,500,500,http://dev.ajitpatil.me/healthz,46,0,0
1700089257205,44604,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-390,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44604,0,0
1700089301806,29,HTTP GET Request-healthz,200,OK,Thread Group 1-149,,true,,225,185,500,500,http://dev.ajitpatil.me/healthz,29,0,0
1700089257479,44636,HTTP GET Request-Assignments,200,OK,Thread Group 1-151,text,true,,471,191,500,500,http://dev.ajitpatil.me/v1/assignments,44636,0,64
1700089257593,44525,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-392,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44525,0,0
1700089302115,51,HTTP GET Request-healthz,200,OK,Thread Group 1-151,,true,,225,185,500,500,http://dev.ajitpatil.me/healthz,51,0,0
1700089257635,44531,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-9,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44531,0,0
1700089257591,44576,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-391,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44576,0,0
1700089257894,44576,HTTP GET Request-Assignments,200,OK,Thread Group 1-152,text,true,,471,191,500,500,http://dev.ajitpatil.me/v1/assignments,44576,0,31
1700089257957,44513,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-394,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44513,0,0
1700089257967,44546,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-395,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44546,0,0
1700089302471,42,HTTP GET Request-healthz,200,OK,Thread Group 1-152,,true,,225,185,500,500,http://dev.ajitpatil.me/healthz,42,0,0
1700089257966,44550,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-393,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44550,0,0
1700089258199,44619,HTTP GET Request-Assignments,200,OK,Thread Group 1-153,text,true,,471,191,500,500,http://dev.ajitpatil.me/v1/assignments,44619,0,28
1700089258251,44571,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-396,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44571,0,0
1700089258305,44562,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-397,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44562,0,0
1700089258305,44564,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-59,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44564,0,0
1700089302819,50,HTTP GET Request-healthz,200,OK,Thread Group 1-153,,true,,225,185,500,500,http://dev.ajitpatil.me/healthz,50,0,0
1700089258604,44564,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-58,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44564,0,0
1700089258617,44557,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-400,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44557,0,0
1700089258640,44564,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-398,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44564,0,0
1700089258644,44579,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-399,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44579,0,0
1700089258895,44619,HTTP GET Request-Assignments,200,OK,Thread Group 1-155,text,true,,471,191,500,500,http://dev.ajitpatil.me/v1/assignments,44618,0,32
1700089258934,44586,HTTP GET Request-Assignments,200,OK,Thread Group 1-154,text,true,,471,191,500,500,http://dev.ajitpatil.me/v1/assignments,44586,0,29
1700089303515,54,HTTP GET Request-healthz,200,OK,Thread Group 1-155,,true,,225,185,500,500,http://dev.ajitpatil.me/healthz,54,0,0
1700089259013,44558,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-402,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44558,0,0
1700089303520,53,HTTP GET Request-healthz,200,OK,Thread Group 1-154,,true,,225,185,500,500,http://dev.ajitpatil.me/healthz,53,0,0
1700089258994,44582,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-401,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44582,0,0
1700089259282,44595,HTTP GET Request-Assignments,200,OK,Thread Group 1-156,text,true,,471,191,500,500,http://dev.ajitpatil.me/v1/assignments,44594,0,32
1700089259328,44567,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-403,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44567,0,0
1700089303877,36,HTTP GET Request-healthz,200,OK,Thread Group 1-156,,true,,225,185,500,500,http://dev.ajitpatil.me/healthz,36,0,0
1700089259374,44541,HTTP POST Request-Assignments,400,Bad Request,Thread Group 1-404,text,false,,262,363,500,500,http://dev.ajitpatil.me/v1/assignments,44540,0,0
